,num_languages,speaks_english,gender_tuned,income_level,num_teaches,num_ratings,avg_rating,price,is_featured,first_letter,position
6576,2,1,1,0.5046765858877185,1,0.0,0.0,0.21886334749515524,0,0.52,167
3820,16,1,0,-0.7748697314615107,11,34.0,4.8,-0.2961669779877442,0,0.2,167
4459,4,1,1,-0.6256649176058957,1,0.0,0.0,-0.6824397220999188,0,0.72,167
2765,2,1,1,-0.3614510570757244,1,10.0,5.0,0.7338936729780547,0,0.48,167
1804,3,1,1,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.44,167
445,4,1,0,-0.9014748847131153,1,0.0,0.0,-0.2961669779877442,0,0.28,167
5822,5,1,1,3.278941434948302,1,1.0,5.0,0.21886334749515524,0,0.48,168
1514,2,1,1,0.5811327307828479,1,3.0,5.0,-0.42492455935846907,0,0.48,168
3795,2,1,1,-0.7522222483432779,1,21.0,4.8,-0.9399548848413686,0,0.52,168
398,2,1,1,1.3123254414621046,1,2.0,5.0,1.7639543239438535,0,0.72,168
3057,1,1,1,-0.925112651112598,1,7.0,4.8,-0.42492455935846907,0,0.16,168
6583,1,0,0,0.5046765858877185,1,0.0,0.0,-0.2961669779877442,0,2044.96,168
5126,2,1,1,-0.7068873203632501,1,5.0,5.0,-0.9399548848413686,0,0.16,168
2105,3,1,1,-0.6162165468863823,1,1.0,5.0,-1.0687124662120935,0,0.0,168
4165,3,1,1,-0.6894251569287025,1,10.0,4.9,0.21886334749515524,0,0.84,168
593,1,0,1,0.029229734914315377,1,1.0,5.0,-0.553682140729194,0,0.08,168
6475,2,1,1,0.5046765858877185,1,4.0,4.7,-0.2961669779877442,0,0.72,169
552,4,1,0,-0.7748697314615107,1,3.0,5.0,-0.2961669779877442,0,0.68,169
3407,1,0,1,-1.0900939014560276,1,6.0,5.0,-1.326227628953543,0,0.72,169
1474,7,1,1,-0.6162165468863823,1,34.0,4.8,0.21886334749515524,0,0.4,169
4657,1,0,1,0.9694187341863847,1,0.0,0.0,-0.9399548848413686,0,0.48,169
3766,3,1,1,-0.7522222483432779,1,0.0,0.0,-0.9399548848413686,0,0.32,169
4121,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.2961669779877442,0,0.08,169
5766,3,1,1,-0.9014748847131153,1,0.0,0.0,-0.2961669779877442,0,0.0,169
2898,1,1,0,2.3552722741594767,1,0.0,0.0,0.34762092886588014,0,0.36,169
151,4,1,0,1.084667775376764,2,16.0,4.9,1.1201664170902292,0,0.76,169
3055,2,1,0,1.2984659381360757,1,0.0,0.0,0.09010576612443039,0,0.6,170
3711,3,1,0,-1.0900939014560276,1,16.0,4.9,-0.9399548848413686,0,0.0,170
6730,1,0,1,0.5046765858877185,1,0.0,0.0,-0.9399548848413686,0,0.72,170
1872,2,1,0,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.24,170
4529,2,1,1,-0.6894251569287025,1,4.0,4.1,-0.6824397220999188,0,0.4,170
169,4,1,0,1.3123254414621046,1,4.0,5.0,0.34762092886588014,0,0.2,170
3751,5,1,0,-0.9972358477832092,5,3.0,5.0,-0.553682140729194,0,0.0,170
4891,2,1,0,0.9694187341863847,1,1.0,5.0,-0.2961669779877442,0,0.52,170
6382,4,1,1,0.9830859694716702,1,0.0,0.0,1.2489239984609541,0,0.28,170
699,3,1,1,0.029229734914315377,1,0.0,0.0,-0.42492455935846907,0,0.0,170
2187,3,1,1,-0.8884952671755673,1,0.0,0.0,-0.8111973034706437,0,0.48,171
3506,2,1,1,-1.0600470866597649,1,2.0,5.0,-0.8111973034706437,0,0.0,171
2939,3,1,1,1.437808362833454,1,4.0,5.0,-0.42492455935846907,0,0.72,171
4734,2,1,1,0.9694187341863847,1,0.0,0.0,1.2489239984609541,0,0.48,171
767,3,1,0,0.029229734914315377,1,8.0,4.7,-0.9399548848413686,0,0.12,171
218,3,1,1,-0.6162165468863823,1,2.0,5.0,0.21886334749515524,0,0.16,171
5232,2,1,0,0.38043203117706714,1,0.0,0.0,-0.8111973034706437,0,0.68,171
6465,1,1,1,0.5046765858877185,1,2.0,4.9,1.2489239984609541,0,0.48,171
4259,2,1,1,-0.6894251569287025,1,4.0,5.0,0.21886334749515524,0,0.44,171
3793,2,1,1,-0.7522222483432779,1,1.0,5.0,-0.16740939661701934,0,0.08,171
5973,2,1,0,1.310965329697479,1,0.0,0.0,-0.42492455935846907,0,0.48,171
5439,3,1,0,-0.7087545525493496,1,1.0,5.0,0.6051360916073298,0,0.12,172
4722,1,0,1,0.9694187341863847,1,11.0,4.8,-0.553682140729194,0,0.28,172
6762,3,1,1,0.5046765858877185,1,0.0,0.0,1.2489239984609541,0,0.48,172
3487,2,1,0,-1.0900939014560276,1,11.0,4.7,-0.9399548848413686,0,0.16,172
2436,3,1,1,-1.0546974204352104,1,5.0,4.6,-0.6824397220999188,0,0.72,172
3898,2,1,1,-0.7522222483432779,1,0.0,0.0,-0.9399548848413686,0,0.24,172
5937,2,1,1,0.9830859694716702,1,20.0,4.9,4.467863532729075,0,0.24,172
3120,2,1,1,1.084667775376764,1,0.0,0.0,0.21886334749515524,0,0.0,172
68,4,1,0,1.5165974722232265,1,2.0,5.0,0.7338936729780547,0,0.2,172
4232,2,1,1,-0.6894251569287025,1,6.0,5.0,-0.9399548848413686,0,1.0,172
1580,3,1,0,0.5811327307828479,1,1.0,5.0,-0.6824397220999188,0,0.12,172
595,4,1,1,-0.7748697314615107,1,0.0,0.0,0.21886334749515524,0,0.44,172
4897,2,1,1,0.9694187341863847,1,1.0,5.0,-0.9399548848413686,0,0.48,173
617,2,1,0,-0.7748697314615107,1,0.0,0.0,-1.7125003730657178,0,0.12,173
2983,1,1,1,-0.925112651112598,1,8.0,5.0,-0.42492455935846907,0,0.36,173
425,6,1,0,1.3123254414621046,1,2.0,5.0,3.4378028817632766,0,0.76,173
4539,3,1,1,-0.6894251569287025,1,8.0,4.9,-0.6824397220999188,0,0.2,173
4915,4,1,1,0.5811327307828479,1,0.0,0.0,-0.6824397220999188,0,0.0,173
3733,3,1,1,-1.0546974204352104,1,16.0,4.8,-0.9399548848413686,0,0.84,173
1882,3,1,0,0.5811327307828479,1,3.0,4.7,-0.2961669779877442,0,0.24,173
2280,3,1,1,-0.6162165468863823,1,0.0,0.0,-0.2961669779877442,0,0.36,173
6395,3,1,1,0.9830859694716702,1,0.0,0.0,0.21886334749515524,0,0.72,173
6743,4,1,1,0.5046765858877185,1,1.0,5.0,0.7338936729780547,0,0.96,173
3718,2,1,1,-1.0900939014560276,1,4.0,4.8,-1.1974700475828182,0,0.52,173
577,2,0,1,-0.7748697314615107,2,6.0,5.0,-0.2961669779877442,0,0.48,174
3866,5,1,0,-0.8717138587838678,1,0.0,0.0,-0.9399548848413686,0,0.72,174
1358,4,1,1,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.16,174
3321,5,1,0,-1.0900939014560276,1,46.0,4.9,-0.9399548848413686,0,0.48,174
4588,3,1,0,0.9694187341863847,1,1.0,5.0,-0.9399548848413686,0,0.04,174
241,4,1,1,1.3123254414621046,1,0.0,0.0,1.7639543239438535,0,0.36,174
5593,2,1,1,0.9830859694716702,1,1.0,5.0,-0.2961669779877442,0,0.16,174
2240,4,1,1,-1.0546974204352104,1,10.0,4.8,-0.2961669779877442,0,0.52,174
5371,2,1,1,-0.9150206294313956,1,10.0,5.0,-1.1974700475828182,0,0.48,174
2867,1,1,0,1.788929480572217,1,4.0,5.0,-0.42492455935846907,0,0.68,174
4006,1,0,1,-0.6894251569287025,1,3.0,5.0,-0.9399548848413686,0,0.36,174
3819,2,1,0,-0.7522222483432779,1,1.0,5.0,-1.454985210324268,0,0.24,175
5430,3,1,0,-0.3614510570757244,2,14.0,5.0,0.09010576612443039,0,0.44,175
6625,2,1,1,0.5046765858877185,1,0.0,0.0,-0.038651815246294484,0,0.16,175
3551,2,1,0,-1.0900939014560276,1,10.0,5.0,-1.0687124662120935,0,0.0,175
6077,4,1,1,-1.1737273775200514,1,7.0,4.8,-0.2961669779877442,0,0.72,175
4767,3,1,1,0.9694187341863847,1,3.0,4.7,0.7338936729780547,0,0.0,175
773,4,1,1,-0.7748697314615107,1,0.0,0.0,-0.2961669779877442,0,0.44,175
2253,2,1,1,-0.6162165468863823,1,7.0,4.9,-0.9399548848413686,0,0.32,175
427,4,1,1,-0.33148338406549666,4,12.0,4.4,0.34762092886588014,0,0.16,175
1670,3,1,1,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.48,175
3019,4,1,0,3.094565606067177,1,0.0,0.0,-1.0687124662120935,0,0.12,175
4326,2,1,1,-0.6894251569287025,1,1.0,5.0,-0.9399548848413686,0,0.36,175
2658,6,1,0,-1.1409684677794216,3,19.0,5.0,-0.16740939661701934,0,0.76,176
4465,3,1,0,-0.6894251569287025,1,1.0,5.0,-0.2961669779877442,0,1110.12,176
6294,7,1,0,-1.03727468289449,2,24.0,4.9,-0.2961669779877442,0,0.72,176
5313,5,1,1,0.38043203117706714,1,0.0,0.0,-0.2961669779877442,0,0.52,176
3804,3,1,0,-0.7522222483432779,1,1.0,4.6,-0.9399548848413686,0,0.04,176
3658,2,1,1,-1.0900939014560276,1,11.0,4.8,0.21886334749515524,0,0.0,176
117,3,1,1,1.3123254414621046,1,0.0,0.0,0.476378510236605,0,0.72,176
6593,2,1,1,0.5046765858877185,1,0.0,0.0,-0.2961669779877442,0,0.16,176
1810,5,1,1,0.5811327307828479,1,3.0,5.0,-0.038651815246294484,0,0.84,176
4848,3,0,1,0.9694187341863847,2,23.0,4.9,0.476378510236605,0,0.96,176
2136,2,1,1,-0.6162165468863823,1,14.0,4.7,-0.9399548848413686,0,0.84,176
4562,1,1,0,0.9694187341863847,1,3.0,5.0,-0.9399548848413686,0,0.76,177
3290,3,1,1,-1.0735942127152351,1,6.0,3.0,-1.5837427916949929,0,0.44,177
5000,2,1,1,-0.7087545525493496,1,10.0,5.0,0.7338936729780547,0,0.48,177
467,5,1,1,-0.9919314308766454,1,4.0,4.8,0.7338936729780547,0,0.2,177
5525,3,1,0,0.9830859694716702,1,5.0,4.9,1.506439161202404,0,0.6,177
3777,4,1,1,-0.7522222483432779,1,0.0,0.0,-0.553682140729194,0,0.12,177
2682,4,1,1,-1.0546974204352104,3,19.0,4.8,0.09010576612443039,0,0.84,177
3961,2,1,1,-0.6894240089953977,1,0.0,0.0,-0.038651815246294484,0,0.44,177
890,3,1,0,-0.7748697314615107,1,2.0,5.0,-0.9399548848413686,0,0.44,177
1319,2,1,1,0.5811327307828479,1,2.0,4.5,-0.2961669779877442,0,0.24,177
6444,2,1,0,0.5046765858877185,1,0.0,0.0,-0.038651815246294484,0,0.28,177
2371,3,1,1,-0.6162165468863823,1,5.0,5.0,-1.1974700475828182,0,0.12,177
4812,3,1,1,0.9694187341863847,1,0.0,0.0,0.7338936729780547,0,0.0,178
834,3,1,1,-0.7748697314615107,1,0.0,0.0,-1.0687124662120935,0,0.44,178
2750,1,1,1,1.084667775376764,1,5.0,5.0,-0.2961669779877442,0,0.16,178
345,3,1,1,-1.1409684677794216,1,1.0,5.0,-0.6824397220999188,0,0.6,178
2257,3,1,0,-1.0546974204352104,2,4.0,5.0,-0.2961669779877442,0,0.84,178
4412,2,1,0,-0.6894251569287025,1,0.0,0.0,-0.038651815246294484,0,0.72,178
6209,2,1,1,-1.1737273775200514,1,76.0,4.8,-0.2961669779877442,0,0.0,178
1756,5,1,1,0.5811327307828479,1,1.0,4.6,-0.16740939661701934,0,0.72,178
6472,2,1,0,0.5046765858877185,1,3.0,5.0,1.1201664170902292,0,0.48,178
3612,2,1,1,-1.0900939014560276,1,12.0,4.8,-0.2961669779877442,0,0.56,178
5080,4,1,0,0.38043203117706714,1,0.0,0.0,0.09010576612443039,0,0.36,179
61,4,1,1,-1.0546974204352104,3,18.0,4.9,0.6051360916073298,0,0.4,179
638,3,1,0,-0.7748697314615107,1,4.0,5.0,-0.9399548848413686,0,0.12,179
4466,2,1,0,-0.6894251569287025,1,3.0,5.0,-0.2961669779877442,0,0.28,179
2345,4,1,0,-1.0546974204352104,1,3.0,5.0,-0.9399548848413686,0,0.52,179
4849,3,1,1,0.9694187341863847,1,0.0,0.0,-0.9399548848413686,0,0.72,179
1811,2,1,1,0.5811327307828479,1,8.0,4.5,0.21886334749515524,0,0.24,179
6295,2,1,0,-1.1737273775200514,1,2.0,5.0,0.34762092886588014,0,0.28,179
3659,3,1,0,-0.7522222483432779,1,7.0,4.8,-0.2961669779877442,0,0.84,179
6594,1,1,1,0.5046765858877185,1,0.0,0.0,-0.2961669779877442,0,0.12,179
2774,2,1,1,-0.38898043012482086,1,9.0,5.0,-0.2961669779877442,0,0.16,179
2589,2,1,0,1.084667775376764,1,24.0,4.9,0.7338936729780547,0,0.48,180
1320,2,1,1,0.5811327307828479,1,0.0,0.0,-0.553682140729194,0,0.24,180
625,3,1,0,-0.7748697314615107,1,6.0,4.9,-0.038651815246294484,0,0.44,180
6448,3,1,1,0.5046765858877185,1,1.0,5.0,0.7338936729780547,0,0.72,180
3291,2,1,1,-1.0600470866597649,1,48.0,4.8,-0.2961669779877442,0,0.0,180
3962,2,1,0,1.437808362833454,1,4.0,4.9,0.34762092886588014,0,0.48,180
5527,3,1,0,-0.6162165468863823,1,14.0,4.6,-0.2961669779877442,0,0.32,180
4563,3,1,1,0.9694187341863847,1,0.0,0.0,0.21886334749515524,0,0.76,180
5215,2,1,1,0.38043203117706714,1,28.0,5.0,1.2489239984609541,0,0.32,180
2173,3,1,1,-0.6162165468863823,1,1.0,5.0,-0.038651815246294484,0,0.0,181
5188,2,1,0,-0.7087545525493496,1,3.0,4.9,-0.42492455935846907,0,0.24,181
806,2,1,1,-0.7748697314615107,1,0.0,0.0,-0.2961669779877442,0,0.24,181
4903,2,1,1,0.9694187341863847,1,1.0,5.0,-0.553682140729194,0,0.36,181
2855,5,1,0,-1.1337622322031335,1,79.0,4.8,0.7338936729780547,0,0.36,181
4548,6,1,0,-0.6162165468863823,1,0.0,0.0,-0.9399548848413686,0,0.52,181
6764,2,0,1,0.5046765858877185,1,1.0,5.0,0.21886334749515524,0,1983.64,181
6413,3,1,1,3.278941434948302,1,1.0,5.0,0.7338936729780547,0,0.6,181
1894,5,1,0,0.5811327307828479,1,0.0,0.0,1.1201664170902292,0,0.72,181
154,4,1,1,0.17827427891365044,1,4.0,5.0,0.7338936729780547,0,0.16,181
3727,2,1,1,-1.0900939014560276,1,4.0,4.8,-0.2961669779877442,0,0.12,181
4052,2,1,1,-0.6894251569287025,1,1.0,5.0,-0.038651815246294484,0,0.36,182
3358,4,1,0,-1.0798654464908388,1,17.0,4.5,-0.42492455935846907,0,0.96,182
1406,2,1,1,0.5811327307828479,1,5.0,3.9,-0.9399548848413686,0,0.0,182
6656,2,1,0,0.5046765858877185,1,2.0,4.9,0.21886334749515524,0,0.56,182
4616,2,1,1,0.9694187341863847,1,0.0,0.0,1.7639543239438535,0,0.4,182
182,6,1,0,1.3123254414621046,1,2.0,5.0,0.7338936729780547,0,0.72,182
5659,3,1,0,0.9830859694716702,1,2.0,5.0,1.1201664170902292,0,0.72,182
1981,2,1,1,-0.6162165468863823,1,0.0,0.0,-1.0687124662120935,0,0.16,182
2880,1,1,0,2.3552722741594767,1,5.0,5.0,-0.42492455935846907,0,0.08,182
544,3,1,0,-0.7748697314615107,1,10.0,4.4,-1.1974700475828182,0,0.32,182
5384,3,1,0,-0.7087545525493496,1,0.0,0.0,-0.42492455935846907,0,0.24,182
6260,4,1,1,0.9830859694716702,1,10.0,5.0,2.407742230797478,0,0.72,183
4912,1,1,1,0.38043203117706714,1,2.0,4.7,-0.9399548848413686,0,0.72,183
1787,2,1,0,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.68,183
4833,2,1,0,0.9694187341863847,1,1.0,5.0,0.09010576612443039,0,0.4,183
6539,3,1,1,0.5046765858877185,1,0.0,0.0,0.7338936729780547,0,0.36,183
3018,4,1,1,1.5165974722232265,1,1.0,5.0,1.2489239984609541,0,0.08,183
395,2,1,0,1.3123254414621046,1,0.0,0.0,-0.2961669779877442,0,0.16,183
3637,2,1,0,-1.0900939014560276,1,33.0,4.9,-0.6824397220999188,0,0.04,183
2432,4,1,1,-0.6162165468863823,1,0.0,0.0,-0.553682140729194,0,0.0,183
724,3,1,1,-0.579769468066243,3,5.0,5.0,0.34762092886588014,0,0.6,183
6804,3,1,1,-0.6894240089953977,1,0.0,0.0,0.21886334749515524,0,0.48,183
455,4,1,0,-1.0546974204352104,1,2.0,4.2,0.34762092886588014,0,0.72,184
4784,1,0,1,0.9694187341863847,1,0.0,0.0,-0.038651815246294484,0,0.36,184
2170,3,1,0,-0.6162165468863823,1,0.0,0.0,-1.454985210324268,0,0.84,184
1705,1,0,1,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.16,184
3574,3,1,1,-0.927673610319822,1,2.0,4.8,0.7338936729780547,0,0.24,184
5418,2,1,1,-0.36895422355331076,1,12.0,5.0,-0.9399548848413686,0,0.0,184
6706,2,1,0,0.5046765858877185,1,1.0,5.0,-0.038651815246294484,0,0.36,184
542,4,1,1,-0.7748697314615107,1,0.0,0.0,-1.0687124662120935,0,0.36,184
2776,4,1,0,1.788929480572217,1,4.0,5.0,1.1201664170902292,0,0.6,184
6127,2,1,1,1.310965329697479,1,0.0,0.0,0.21886334749515524,0,0.08,184
4361,3,0,1,-0.6894251569287025,1,3.0,5.0,-0.2961669779877442,0,0.76,184
590,3,1,1,0.029229734914315377,1,1.0,5.0,0.21886334749515524,0,0.16,185
2192,4,1,1,-0.6162165468863823,1,11.0,4.9,-0.16740939661701934,0,0.36,185
6567,2,1,0,0.5046765858877185,1,0.0,0.0,-0.553682140729194,0,0.28,185
261,3,1,1,-0.6162165468863823,1,0.0,0.0,-0.2961669779877442,0,0.0,185
4679,3,1,1,0.9694187341863847,1,0.0,0.0,0.34762092886588014,0,0.48,185
5348,2,1,1,-0.8711019758667603,1,4.0,5.0,0.7338936729780547,0,0.6,185
2863,4,1,0,1.084667775376764,1,26.0,5.0,0.9914088357195044,0,0.12,185
4156,3,1,1,-0.6894251569287025,1,4.0,5.0,-0.2961669779877442,0,0.92,185
3432,2,1,1,-1.0900939014560276,1,33.0,4.8,-0.2961669779877442,0,0.32,185
5812,3,1,1,0.9830859694716702,1,3.0,5.0,-0.16740939661701934,0,0.24,185
5708,3,1,1,-1.1409684677794216,1,0.0,0.0,-0.2961669779877442,0,0.0,186
5453,2,1,1,-0.9014748847131153,1,11.0,4.9,0.09010576612443039,0,0.44,186
789,5,1,1,0.029229734914315377,1,0.0,0.0,-0.2961669779877442,0,0.48,186
2583,3,1,1,0.029229734914315377,2,57.0,4.8,0.09010576612443039,0,0.48,186
3380,2,1,0,-0.8375768499105746,1,1.0,5.0,-1.5837427916949929,0,0.0,186
4079,2,1,1,-0.6894251569287025,1,8.0,4.9,0.7338936729780547,0,0.08,186
2059,4,1,1,-1.0546974204352104,1,0.0,0.0,-0.9399548848413686,0,0.44,186
124,4,1,1,1.3123254414621046,1,2.0,4.8,2.922772556280377,0,0.32,186
4634,1,1,1,0.9694187341863847,1,0.0,0.0,1.1201664170902292,0,0.76,186
1434,2,1,1,0.5811327307828479,1,1.0,5.0,-0.9399548848413686,0,0.0,186
4688,3,1,1,0.9694187341863847,1,0.0,0.0,0.476378510236605,0,0.36,187
2189,2,1,1,-0.6162165468863823,1,3.0,5.0,1.1201664170902292,0,0.48,187
837,4,1,0,-0.7748697314615107,1,0.0,0.0,-0.6824397220999188,0,0.48,187
4185,3,1,1,-0.6894251569287025,1,3.0,4.8,0.21886334749515524,0,0.76,187
235,5,1,1,-1.0546974204352104,3,5.0,4.2,-0.9399548848413686,0,0.48,187
3446,3,1,1,-0.6162165468863823,1,1.0,5.0,-0.038651815246294484,0,0.72,187
5476,3,1,1,0.38043203117706714,1,66.0,4.9,0.09010576612443039,0,0.32,187
2912,1,1,0,1.084667775376764,1,5.0,5.0,0.09010576612443039,0,0.72,187
778,2,1,0,0.029229734914315377,2,0.0,0.0,1.1201664170902292,0,0.36,188
6023,1,0,1,0.9830859694716702,1,4.0,4.7,-0.2961669779877442,0,0.36,188
1637,4,1,1,0.5811327307828479,2,1.0,5.0,-0.038651815246294484,0,0.24,188
2172,3,1,1,-1.0546974204352104,1,8.0,4.8,-0.9399548848413686,0,0.16,188
129,3,1,0,1.3123254414621046,1,0.0,0.0,1.2489239984609541,0,0.48,188
4293,2,1,1,-0.6894251569287025,1,6.0,5.0,0.09010576612443039,0,0.44,188
3061,3,1,0,-0.8470844266595038,2,38.0,4.8,2.2789846494267527,0,0.6,188
5319,4,1,1,0.38043203117706714,1,2.0,5.0,-0.038651815246294484,0,0.48,188
4753,3,1,1,0.9830859694716702,1,0.0,0.0,0.21886334749515524,0,0.48,188
3531,5,1,1,-1.0798654464908388,1,17.0,4.5,-1.1974700475828182,0,0.28,188
3683,6,1,0,-0.7522222483432779,1,1.0,5.0,-0.9399548848413686,0,0.48,189
4498,3,1,1,-0.6894251569287025,1,5.0,4.6,-0.2961669779877442,0,0.92,189
2979,2,1,1,2.3552722741594767,1,0.0,0.0,0.09010576612443039,0,0.16,189
4970,5,1,0,-0.9014748847131153,1,9.0,5.0,-0.553682140729194,0,0.08,189
1908,2,1,1,-0.6162165468863823,1,7.0,5.0,-0.9399548848413686,0,0.12,189
126,3,1,0,1.5165974722232265,1,1.0,5.0,0.476378510236605,0,0.88,189
6336,4,1,1,-1.0798654464908388,2,12.0,4.9,0.7338936729780547,0,0.28,189
779,2,1,1,2.3552722741594767,1,0.0,0.0,-0.6824397220999188,0,0.72,189
4869,2,1,1,0.9694187341863847,1,0.0,0.0,0.7338936729780547,0,0.96,189
5930,4,1,1,0.9830859694716702,2,22.0,4.6,0.9914088357195044,0,0.16,190
282,4,1,1,2.3552722741594767,1,2.0,5.0,0.21886334749515524,0,0.0,190
1976,2,1,0,-0.6162165468863823,1,1.0,5.0,-0.6824397220999188,0,0.0,190
5093,3,1,1,0.38043203117706714,1,1.0,5.0,0.09010576612443039,0,0.68,190
3084,2,1,1,-0.8470844266595038,1,0.0,0.0,-0.42492455935846907,0,0.48,190
6791,2,1,1,-0.6894251569287025,1,1.0,5.0,-0.9399548848413686,0,1051.16,190
4719,2,1,1,0.9694187341863847,1,5.0,5.0,-0.9399548848413686,0,0.0,190
1576,4,1,1,0.5811327307828479,1,6.0,4.9,-0.9399548848413686,0,0.2,190
3484,2,1,1,-1.0600470866597649,1,9.0,4.9,-0.6824397220999188,0,0.72,190
635,3,1,0,-0.7748697314615107,1,2.0,5.0,-0.2961669779877442,0,0.04,190
4137,2,1,1,-0.6894240089953977,1,0.0,0.0,-0.553682140729194,0,0.08,191
3419,5,1,0,-1.0900939014560276,1,17.0,4.9,-0.9399548848413686,0,0.48,191
5785,3,1,1,0.9830859694716702,1,21.0,4.8,1.7639543239438535,0,0.04,191
668,3,1,1,-0.7748697314615107,1,0.0,0.0,-0.6824397220999188,0,1.0,191
2725,3,1,1,-1.03727468289449,2,96.0,4.8,-0.16740939661701934,0,0.0,191
5173,2,1,1,-0.7068873203632501,1,7.0,5.0,-0.42492455935846907,0,0.96,191
1489,4,1,1,0.5811327307828479,1,0.0,0.0,-1.0687124662120935,0,0.6,191
435,2,1,1,1.3123254414621046,1,1.0,5.0,0.7338936729780547,0,0.0,191
2041,5,1,1,-1.0546974204352104,1,3.0,4.7,-0.42492455935846907,0,0.84,191
582,1,1,0,-0.7748697314615107,1,0.0,0.0,2.407742230797478,0,0.48,192
187,5,1,1,0.17827427891365044,1,0.0,0.0,0.7338936729780547,0,0.48,192
3376,3,1,0,-1.0900939014560276,2,41.0,4.9,1.506439161202404,0,0.4,192
5186,1,0,1,-0.7087545525493496,1,1.0,5.0,-0.6824397220999188,0,0.48,192
4076,3,1,0,-0.6894251569287025,1,8.0,4.9,0.34762092886588014,0,0.76,192
2571,3,1,1,2.3552722741594767,1,0.0,0.0,-0.6824397220999188,0,0.36,192
5704,2,1,0,-1.1566275024450352,1,6.0,5.0,1.2489239984609541,0,0.36,192
2084,3,0,1,-0.38898043012482086,1,0.0,0.0,-0.9399548848413686,0,0.16,192
4630,2,1,0,2.3552722741594767,1,0.0,0.0,0.21886334749515524,0,0.68,192
1431,4,1,1,0.5811327307828479,1,0.0,0.0,0.21886334749515524,0,0.0,192
4152,2,1,1,-0.6894251569287025,1,3.0,5.0,-0.2961669779877442,0,0.48,193
3428,4,1,0,-0.6162165468863823,2,6.0,4.7,-0.038651815246294484,0,0.4,193
852,2,1,0,-0.7748697314615107,1,0.0,0.0,-1.5837427916949929,0,0.36,193
289,3,1,1,1.3123254414621046,3,2.0,5.0,1.1201664170902292,0,0.16,193
5200,3,1,0,-0.36895422355331076,1,0.0,0.0,-0.9399548848413686,0,0.12,193
5808,1,1,1,0.9830859694716702,1,2.0,4.6,2.922772556280377,0,0.0,193
2570,6,1,1,-1.0546974204352104,3,51.0,4.9,-0.42492455935846907,0,0.32,193
1503,5,1,1,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.84,193
2070,2,1,1,-0.6162165468863823,1,0.0,0.0,-0.9399548848413686,0,0.44,193
4676,3,1,1,0.9694187341863847,1,0.0,0.0,0.21886334749515524,0,0.52,193
118,5,1,1,-1.0546974204352104,1,1.0,5.0,0.34762092886588014,0,0.44,194
1993,3,1,1,-1.0546974204352104,1,3.0,5.0,-0.9399548848413686,0,0.4,194
3474,2,1,1,-1.2142848689360914,1,72.0,4.7,-0.6824397220999188,0,0.28,194
1564,2,1,0,0.5811327307828479,1,2.0,1.5,-0.9399548848413686,0,0.48,194
4219,2,1,1,-0.6894240089953977,1,1.0,5.0,0.7338936729780547,0,0.72,194
5234,4,1,0,-0.7068873203632501,1,3.0,5.0,-1.5837427916949929,0,0.08,194
763,1,0,1,0.029229734914315377,1,0.0,0.0,-0.2961669779877442,0,0.08,194
4711,1,0,0,0.9694187341863847,1,0.0,0.0,8.845621299333722,0,0.72,194
5912,4,1,1,0.9830859694716702,1,3.0,5.0,0.21886334749515524,0,0.24,194
3017,3,1,1,-0.1727051595135844,1,1.0,5.0,-0.42492455935846907,0,0.48,194
4063,3,1,1,-0.6256649176058957,1,0.0,0.0,-0.9399548848413686,0,0.48,195
2787,2,1,1,-0.36895422355331076,1,2.0,5.0,-1.454985210324268,0,0.48,195
5287,4,1,1,-0.9150206294313956,1,1.0,5.0,-0.42492455935846907,0,0.48,195
1417,5,1,1,0.5811327307828479,1,1.0,5.0,-0.038651815246294484,0,0.48,195
4622,1,0,0,0.9694187341863847,1,0.0,0.0,-0.2961669779877442,0,0.32,195
3366,3,1,0,-1.0900939014560276,1,17.0,4.9,-1.1974700475828182,0,59.84,195
5673,1,0,1,0.9830859694716702,1,0.0,0.0,0.7338936729780547,0,0.72,195
420,2,1,1,-0.925112651112598,1,0.0,0.0,0.21886334749515524,0,0.4,195
589,1,0,1,-0.7748697314615107,1,7.0,5.0,-1.326227628953543,0,0.76,195
3973,2,1,0,3.395265482208744,1,0.0,0.0,-0.6824397220999188,0,0.08,196
756,2,1,1,-0.7748697314615107,1,1.0,5.0,-0.9399548848413686,0,0.72,196
5545,3,1,1,0.9830859694716702,1,0.0,0.0,1.2489239984609541,0,0.0,196
3299,2,1,0,-1.0900939014560276,1,1.0,5.0,-1.326227628953543,0,0.48,196
5277,6,1,0,-0.7087545525493496,1,39.0,5.0,-0.553682140729194,0,0.32,196
2621,5,1,1,-0.9014748847131153,5,27.0,4.7,1.1201664170902292,0,0.36,196
4571,2,1,1,0.9694187341863847,1,0.0,0.0,-0.2961669779877442,0,0.4,196
287,3,1,0,1.3123254414621046,1,0.0,0.0,1.2489239984609541,0,0.12,196
