,num_languages,speaks_english,gender_tuned,income_level,avg_lessons_per_students,num_ratings,avg_rating,price,first_letter,position
81,4,1,1,0.9281364340668959,11.4,100,4.989583333333333,3.3521138597689997,0.12,41
172,3,1,1,-0.9255328853445368,25.0,8,5.0,-0.23701392950704697,0.72,41
1286,2,1,1,-0.8496482779171574,17.0,6,5.0,0.3255452851130231,0.88,41
1873,5,1,1,-0.8668150039088479,23.3,81,5.0,-0.01199024365901894,0.68,41
1081,2,1,1,-1.25396248309377,7.0,2,4.5,-0.687061301203103,0.68,41
2177,4,1,1,0.21085137905264484,32.4,474,5.0,1.1131281855811213,0.28,41
482,6,1,1,-1.1740520504429195,13.4,271,5.0,-0.687061301203103,0.0,42
718,2,1,0,0.7259502483063693,16.0,1628,4.929299363057326,0.5505689709610511,0.6,42
148,0,0,0,-0.9255328853445368,11.0,6,5.0,-0.9120849870511311,0.48,42
1294,3,1,1,0.6235958472816938,16.6,454,4.9459459459459465,1.3381518714291492,0.0,42
2043,4,1,1,0.21085137905264484,15.0,244,4.936974789915967,0.8881044997330931,0.48,42
1247,3,1,1,-0.8496482779171574,0.0,0,0.0,0.6630808138850651,0.08,42
1567,3,1,0,-1.0379728197150013,11.5,245,4.995833333333334,-0.349525772431061,0.12,42
380,5,1,0,0.27875322738533215,14.3,31,5.0,-0.23701392950704697,0.2,42
1054,4,1,0,-1.2054881958185868,7.4,43,4.928571428571429,-0.687061301203103,0.48,42
22,3,1,0,0.9281364340668959,10.0,109,4.97196261682243,0.5505689709610511,0.08,42
1219,3,1,1,-0.8496482779171574,3.2,8,5.0,-0.799573144127117,0.68,43
127,4,1,1,-0.9255328853445368,8.8,25,5.0,-0.12450208658303295,0.16,43
351,6,1,1,0.27875322738533215,11.5,21,5.0,2.238246614821261,0.24,43
2076,2,1,1,0.21085137905264484,17.2,174,5.0,0.5505689709610511,0.36,43
817,4,1,0,1.8543931495998422,11.6,1097,4.986072423398329,0.5505689709610511,0.36,43
1969,3,1,1,0.6357339238057134,0.0,0,0.0,-0.574549458279089,0.08,43
1031,5,1,0,-1.2054881958185868,11.2,24,4.913043478260869,-0.574549458279089,0.0,43
1689,3,1,1,0.10050792763096117,30.5,695,4.997067448680351,-0.01199024365901894,0.12,43
49,4,1,0,0.9281364340668959,8.8,127,5.0,-1.137108672899159,0.0,43
1315,3,0,1,-0.9255328853445368,3.8,12,4.454545454545454,-0.799573144127117,0.4,43
460,5,1,1,-1.1740520504429195,16.6,936,4.9848156182212575,-1.5083977545484053,0.72,43
2028,3,1,1,0.6357339238057134,7.7,21,5.0,-1.362132358747187,0.04,44
73,3,1,1,0.9281364340668959,6.6,19,5.0,0.5505689709610511,0.48,44
2100,2,1,0,1.3514156253312548,9.1,29,4.931034482758621,0.7755926568090792,0.48,44
1282,2,1,1,-0.8496482779171574,19.3,10,5.0,0.5505689709610511,0.0,44
1078,4,1,0,-1.1373768405055575,17.8,155,5.0,-0.574549458279089,0.12,44
408,3,1,0,0.27875322738533215,13.3,52,5.0,-1.362132358747187,0.48,44
860,3,1,0,1.8543931495998422,7.5,370,4.932352941176472,-1.137108672899159,0.68,44
1335,3,1,1,0.6235958472816938,11.0,5,4.6,0.10052159926499507,0.36,44
169,4,1,0,-0.9255328853445368,12.4,156,4.902097902097903,-0.349525772431061,0.12,44
1733,5,1,1,-0.8668150039088479,15.1,122,5.0,-0.462037615355075,0.2,44
505,4,1,1,-0.7846306139666804,13.6,427,4.977722772277228,-0.518293536817082,0.4,44
54,4,1,0,0.9281364340668959,11.1,20,5.0,1.1131281855811213,0.48,45
355,7,1,0,0.27875322738533215,7.2,18,5.0,0.5505689709610511,0.72,45
1974,3,1,1,0.6357339238057134,12.5,265,4.992424242424242,-0.349525772431061,0.6,45
2122,0,0,0,-0.9255328853445368,13.7,87,5.0,-1.137108672899159,0.2,45
2081,3,1,0,0.21085137905264484,12.8,37,4.972972972972973,-0.687061301203103,0.0,45
1223,3,1,1,-0.8496482779171574,13.0,377,4.955922865013775,0.5505689709610511,0.12,45
1692,2,1,1,0.10050792763096117,11.5,141,4.985611510791367,-0.9120849870511311,0.72,45
1320,2,1,1,0.6235958472816938,7.0,18,5.0,-0.349525772431061,0.28,45
1034,2,1,1,-1.2054881958185868,0.0,2,4.5,-1.0245968299751451,0.52,45
820,4,1,0,1.8543931495998422,12.6,388,4.95,-1.0245968299751451,0.0,45
1240,0,0,1,-0.849647258420382,11.0,6,5.0,0.5505689709610511,0.0,46
477,2,1,1,-0.7846306139666804,21.6,175,5.0,-0.574549458279089,0.52,46
1993,2,1,1,0.6357339238057134,6.7,30,4.966666666666667,-0.462037615355075,0.08,46
82,3,1,1,0.9281364340668959,0.0,0,0.0,1.5631755572771773,0.12,46
373,2,1,1,0.27875322738533215,28.4,2889,4.990377498149519,-0.9120849870511311,0.24,46
142,3,1,1,-0.2114000960816504,16.3,39,4.964285714285714,0.3255452851130231,0.6,46
1048,3,1,0,-1.2054881958185868,21.2,7,5.0,-1.362132358747187,0.0,46
2178,2,0,1,0.21085137905264484,30.0,1,5.0,-0.01199024365901894,2016.28,46
935,3,1,1,1.8543931495998422,10.8,157,4.925170068027211,0.5505689709610511,0.08,46
1829,3,1,1,0.10050792763096117,5.6,340,4.979166666666667,-1.137108672899159,0.68,46
1340,2,1,1,0.6235958472816938,7.0,0,0.0,-0.462037615355075,0.52,46
126,5,1,1,-0.9255328853445368,30.0,29,5.0,1.6756874002011912,0.08,47
1686,5,1,1,-1.0109981840890936,11.7,88,5.0,-0.574549458279089,0.84,47
1968,3,1,0,0.6357339238057134,6.3,5,5.0,0.5505689709610511,0.16,47
1030,4,1,1,-1.1373768405055575,17.0,33,5.0,1.1131281855811213,1.0,47
2146,3,1,1,-0.8496482779171574,17.5,125,5.0,-0.799573144127117,-2.6,47
1311,2,1,0,0.6235958472816938,0.0,0,0.0,-0.23701392950704697,0.28,47
2068,1,1,1,0.21085137905264484,8.0,60,4.872727272727274,-0.9120849870511311,0.04,47
350,4,1,1,0.27875322738533215,10.1,33,5.0,-0.349525772431061,0.08,47
815,1,1,0,0.7259502483063693,9.4,54,4.977777777777779,-0.687061301203103,0.48,47
2005,4,1,0,0.6357339238057134,18.3,1853,4.983771684387241,0.5505689709610511,0.28,48
29,4,1,0,0.9281364340668959,23.5,47,5.0,0.8881044997330931,0.48,48
1299,2,1,1,0.6235958472816938,0.0,2,5.0,-0.574549458279089,0.48,48
1255,8,1,1,1.3514156253312548,16.0,76,4.941176470588236,2.5757821435933033,0.36,48
1059,4,1,1,-0.9812240171972944,24.4,402,4.989610389610389,-0.349525772431061,0.48,48
848,1,0,1,1.8543931495998422,21.5,448,4.979357798165138,2.463270300669289,0.48,48
386,5,1,0,0.27875322738533215,25.6,331,4.9937888198757765,-0.12450208658303295,0.72,48
1720,3,1,1,-0.8651566870152045,9.1,53,4.941176470588236,-1.4746442016712011,0.48,48
487,4,1,1,-0.7846306139666804,42.7,2535,4.996196111580726,-0.574549458279089,0.96,48
153,3,1,1,0.27875322738533215,15.0,14,5.0,-0.01199024365901894,0.44,48
1015,2,1,1,0.7639396716379007,20.0,156,5.0,0.5505689709610511,0.28,49
1190,3,1,0,1.8543931495998422,15.7,36,5.0,-0.01199024365901894,0.08,49
323,3,1,1,0.27875322738533215,13.7,26,4.928571428571429,-0.9120849870511311,0.32,49
900,7,1,1,-1.0589658743763726,11.9,85,4.9753086419753085,0.5505689709610511,0.52,49
39,4,1,0,0.9281364340668959,14.5,23,5.0,1.6756874002011912,0.2,49
1936,4,1,1,0.6357339238057134,23.0,234,4.991341991341992,-0.01199024365901894,0.36,49
1781,3,1,1,-1.0379728197150013,9.3,68,4.970149253731344,-1.249620515823173,0.12,49
444,3,1,1,-0.7846306139666804,5.0,4,5.0,-0.462037615355075,39.48,49
112,2,1,1,-0.2114000960816504,7.8,26,5.0,-0.799573144127117,0.0,49
1307,4,1,1,0.6235958472816938,19.7,519,4.991983967935872,1.1131281855811213,0.28,49
1304,2,1,1,0.6235958472816938,24.7,559,4.992687385740402,-0.799573144127117,0.0,50
724,0,0,0,1.8543931495998422,11.7,1252,4.987893462469733,3.4758768869854153,0.52,50
2008,3,1,1,0.6357339238057134,16.7,964,4.984110169491525,2.238246614821261,0.0,50
1575,5,1,1,-0.8651566870152045,23.9,370,4.983471074380165,0.7755926568090792,0.48,50
35,3,1,0,0.9281364340668959,3.0,5,5.0,-0.462037615355075,0.0,50
389,4,1,1,0.27875322738533215,13.8,101,5.0,-0.01199024365901894,0.16,50
156,3,1,1,-0.9255328853445368,16.3,76,5.0,-0.462037615355075,0.24,50
1258,3,1,1,-0.849647258420382,16.6,39,4.971428571428572,-0.349525772431061,0.04,50
490,4,1,1,-0.7846306139666804,16.3,520,4.9959758551307845,-0.574549458279089,0.84,50
823,2,0,1,-1.0589658743763726,7.3,163,4.962962962962963,-0.687061301203103,0.76,51
1980,4,1,1,0.6357339238057134,9.4,49,4.958333333333333,-0.01199024365901894,0.36,51
133,4,1,0,-0.9255328853445368,19.8,288,4.986062717770035,-0.349525772431061,0.76,51
1038,2,1,1,1.8543931495998422,20.8,3,5.0,-0.349525772431061,0.52,51
361,4,1,0,0.27875322738533215,14.2,71,4.985714285714286,-1.137108672899159,0.16,51
59,2,1,0,0.9281364340668959,8.5,7,5.0,1.6756874002011912,0.72,51
467,4,1,1,-1.026445426819901,21.8,420,4.99277108433735,-0.9120849870511311,0.48,51
1228,6,1,1,1.8543931495998422,18.7,380,4.970666666666666,0.8318485782710862,0.0,51
1324,4,1,1,0.6235958472816938,11.0,143,4.906474820143885,-0.23701392950704697,0.4,51
1060,3,1,1,-1.158578656072161,6.7,13,5.0,-1.249620515823173,0.2,52
488,2,1,1,-0.7846306139666804,49.5,78,5.0,-0.799573144127117,0.96,52
2149,2,1,1,-0.8496482779171574,0.0,0,0.0,-0.9132101054803712,0.92,52
154,3,1,1,-0.9255328853445368,33.8,207,5.0,-0.574549458279089,0.68,52
616,4,1,0,-1.2506706607626494,15.6,381,4.9620596205962055,-0.630805379741096,0.52,52
31,6,1,1,0.9281364340668959,15.7,27,5.0,3.2508532011373874,0.48,52
2006,7,1,1,1.8543931495998422,12.5,22,5.0,2.238246614821261,0.28,52
387,5,1,1,0.27875322738533215,10.3,14,5.0,0.6630808138850651,0.24,52
1440,3,1,1,-0.565033238237373,7.6,42,5.0,-1.362132358747187,0.0,52
1301,4,1,1,0.6235958472816938,23.8,414,5.0,2.1257347718972475,0.0,52
1344,1,1,0,0.6235958472816938,8.4,50,5.0,-0.12450208658303295,0.4,53
1926,4,1,1,0.6357339238057134,19.1,1853,4.988694177501413,1.1131281855811213,0.0,53
1506,2,1,1,-1.0379728197150013,8.7,115,5.0,-0.968340908513138,0.4,53
1008,4,1,0,-1.2054881958185868,21.8,708,4.991416309012876,-0.799573144127117,0.72,53
2127,4,1,1,0.7259502483063693,18.3,27,5.0,-0.12450208658303295,0.36,53
437,4,1,1,-0.7846306139666804,9.9,147,4.98639455782313,-0.01199024365901894,0.84,53
106,4,1,1,-0.9255328853445368,7.0,15,5.0,-1.3733835430395884,0.76,53
312,6,1,1,0.27875322738533215,23.0,18,5.0,0.5505689709610511,0.72,53
1182,3,1,1,-0.8496482779171574,23.9,22,5.0,-0.630805379741096,0.48,53
85,2,1,0,0.9281364340668959,0.0,0,0.0,-0.12450208658303295,0.4,53
390,4,1,1,0.27875322738533215,12.0,16,5.0,-0.9120849870511311,0.2,54
2009,5,1,0,0.6357339238057134,11.5,110,4.990825688073394,0.21303344218900908,0.68,54
37,3,1,1,1.8543931495998422,0.0,0,0.0,1.2256400285051352,0.0,54
491,3,1,1,-1.1740520504429195,17.5,2,5.0,0.4380571280370371,0.56,54
1063,3,1,0,-1.2054881958185868,16.9,253,4.9711934156378605,-0.013115362088259256,0.0,54
1577,2,1,1,-0.8651566870152045,16.7,911,4.888888888888889,-0.687061301203103,0.44,54
1306,2,1,1,1.8543931495998422,19.0,283,4.985765124555161,0.7755926568090792,0.48,54
726,2,1,0,1.8543931495998422,7.3,727,4.8736998514115895,-0.462037615355075,0.72,54
1260,2,1,1,-0.849647258420382,16.2,186,4.989189189189188,1.450663714353163,0.44,54
157,4,1,1,-0.9255328853445368,11.9,43,4.906976744186046,-0.23701392950704697,0.0,54
499,5,1,0,-1.1740520504429195,12.9,42,5.0,-0.799573144127117,0.0,55
401,4,1,0,0.27875322738533215,13.8,919,4.9787472035794185,-0.574549458279089,0.16,55
627,3,1,0,0.7259502483063693,28.3,1004,4.981576253838281,0.4380571280370371,0.36,55
1453,5,1,0,-0.565033238237373,13.9,400,5.0,-0.687061301203103,0.6,55
2020,5,1,0,-1.190834574923228,9.7,356,4.9625,-0.4631627337843151,0.48,55
1273,3,1,1,-0.849647258420382,18.8,164,4.973509933774834,0.4380571280370371,0.08,55
165,3,1,1,-0.9255328853445368,11.0,47,5.0,-0.574549458279089,0.0,55
1073,2,1,0,-0.2169156895873439,7.4,83,4.9305555555555545,-0.349525772431061,0.0,55
1323,2,1,0,0.6235958472816938,4.3,2,5.0,-0.12450208658303295,0.4,55
58,5,1,0,0.9281364340668959,17.4,106,5.0,1.6756874002011912,0.68,55
439,2,1,1,-0.7846306139666804,15.2,180,4.9689440993788825,-0.574549458279089,0.4,56
783,2,1,1,0.7259502483063693,11.4,82,5.0,-0.462037615355075,0.08,56
108,3,1,1,-0.9255328853445368,12.8,28,5.0,-1.0245968299751451,0.0,56
1293,2,1,1,0.6235958472816938,23.9,154,4.993464052287582,1.2256400285051352,0.48,56
1642,3,1,1,-0.8651566870152045,36.5,47,5.0,-0.349525772431061,0.12,56
315,2,1,1,0.27875322738533215,28.4,27,4.962962962962963,3.3633650440614016,0.48,56
21,4,1,0,0.9281364340668959,10.3,3,5.0,1.6756874002011912,0.32,56
1184,2,1,0,-0.8496482779171574,19.9,129,4.992063492063492,-0.687061301203103,0.36,56
1928,0,0,1,1.8543931495998422,11.9,42,5.0,1.1131281855811213,0.48,56
1010,2,1,0,-1.2054881958185868,49.0,10,5.0,-0.9120849870511311,0.04,56
330,2,1,1,0.27875322738533215,5.3,5,5.0,-1.0245968299751451,0.08,57
1325,1,1,1,1.8543931495998422,4.1,16,4.75,-0.574549458279089,0.4,57
1198,4,1,1,-0.8496482779171574,16.0,16,5.0,0.10052159926499507,0.72,57
116,3,1,1,-0.9255328853445368,7.5,12,5.0,-0.0232414279514205,0.48,57
1790,6,1,1,0.10050792763096117,12.7,184,4.937142857142857,1.1131281855811213,0.48,57
1945,5,1,1,0.6357339238057134,10.7,40,5.0,3.5883887299094295,0.76,57
60,2,1,1,1.1095534865533514,2.0,1,5.0,0.3255452851130231,0.32,57
1020,4,1,0,-1.2054881958185868,21.0,1,5.0,-0.74331722266511,0.48,57
907,2,1,1,0.7259502483063693,13.3,797,4.9572649572649565,0.21303344218900908,0.28,57
431,1,1,1,-1.026445426819901,7.0,17,4.8125,0.6630808138850651,0.56,58
776,5,1,1,1.8543931495998422,8.2,158,4.979020979020979,-0.12562720501227326,0.0,58
301,3,1,1,0.27875322738533215,6.0,10,5.0,-0.349525772431061,0.84,58
1914,3,1,0,0.6357339238057134,9.2,225,4.977064220183486,1.450663714353163,0.68,58
1331,3,1,1,0.6235958472816938,4.4,20,4.777777777777779,-0.574549458279089,0.08,58
101,5,1,1,-0.9255328853445368,10.7,15,5.0,-0.574549458279089,0.48,58
1170,4,1,1,-0.849647258420382,28.2,1532,4.984758117958913,0.21303344218900908,0.36,58
67,5,1,1,0.9281364340668959,5.1,46,4.934782608695652,2.800805829441331,0.32,58
1003,2,1,1,-1.2054881958185868,0.0,0,0.0,-1.362132358747187,0.16,58
1563,7,1,0,-0.565033238237373,17.1,86,5.0,0.10052159926499507,0.72,59
2148,2,1,1,-0.8496482779171574,31.4,768,4.967257844474761,0.5505689709610511,829.16,59
145,4,1,0,-0.9255328853445368,14.0,0,0.0,-1.362132358747187,0.84,59
1051,3,1,0,-1.2054881958185868,19.5,36,5.0,-1.362132358747187,0.0,59
1996,2,1,1,0.6357339238057134,16.8,256,4.9875,0.7755926568090792,0.32,59
16,5,1,1,0.9281364340668959,17.8,1200,4.988215488215488,0.8881044997330931,0.12,59
377,2,1,0,0.27875322738533215,19.9,2537,4.997604790419162,0.21303344218900908,0.2,59
480,2,1,1,-0.7846306139666804,22.6,361,4.997118155619597,-0.687061301203103,0.36,59
715,2,1,0,1.8543931495998422,12.2,208,4.891089108910891,-0.01199024365901894,0.4,59
159,2,1,0,-0.9255328853445368,0.0,0,0.0,-0.12450208658303295,0.36,60
1263,4,1,1,-0.849647258420382,12.3,10,5.0,-0.01199024365901894,0.36,60
852,3,1,0,0.7259502483063693,15.2,195,5.0,-0.01199024365901894,0.76,60
2161,2,1,1,-1.1268381010951454,9.4,44,5.0,-1.3655077140349077,0.24,60
41,3,1,0,0.7259502483063693,5.6,171,4.953216374269005,0.21303344218900908,0.72,60
1065,3,1,1,-1.25396248309377,10.7,81,4.925,-0.9120849870511311,0.68,60
2012,5,1,1,-1.291308446982276,10.9,147,4.9609375,-1.0245968299751451,0.68,60
493,3,1,1,-0.7846306139666804,29.0,44,5.0,-1.137108672899159,0.76,60
2013,3,1,1,0.6357339238057134,18.7,75,5.0,0.5505689709610511,0.56,61
160,5,1,1,-0.2114000960816504,2.0,1,5.0,-0.462037615355075,0.72,61
393,4,1,0,0.27875322738533215,43.3,326,5.0,1.6756874002011912,0.0,61
494,3,1,1,-0.7846306139666804,10.4,15,5.0,-1.249620515823173,0.16,61
728,4,1,0,1.8543931495998422,21.0,41,4.941176470588236,0.5505689709610511,0.48,61
1264,2,1,1,1.8543931495998422,6.0,5,5.0,-0.23701392950704697,0.08,61
1579,3,1,0,-1.0109981840890936,31.0,331,5.0,-0.8445778812967226,0.0,61
42,6,1,0,0.9281364340668959,3.7,73,4.888888888888889,1.3381518714291492,0.48,61
1066,2,1,0,-1.2054881958185868,9.8,15,4.933333333333334,-1.587156044595215,0.28,61
123,0,0,0,-0.9255328853445368,14.1,12,5.0,-0.9120849870511311,0.24,62
1027,2,1,1,-1.2054881958185868,13.2,51,4.94,-0.574549458279089,0.48,62
456,4,1,1,-0.7846306139666804,37.8,48,5.0,1.1131281855811213,0.96,62
346,4,1,0,0.27875322738533215,36.3,369,5.0,0.21303344218900908,0.08,62
38,3,1,1,-0.7846306139666804,4.7,12,5.0,1.6756874002011912,0.48,62
1540,3,1,1,-0.8651566870152045,9.5,74,5.0,-0.574549458279089,0.48,62
1964,2,1,0,0.6357339238057134,6.0,44,4.954545454545454,-1.137108672899159,0.04,62
695,3,1,0,-0.4990247889976021,14.6,50,4.98,0.5505689709610511,0.36,62
1991,5,1,1,0.6357339238057134,23.0,810,4.982028241335045,0.3255452851130231,0.48,63
1046,4,1,1,-1.2054881958185868,4.0,2,5.0,-1.137108672899159,0.96,63
371,3,1,1,0.27875322738533215,7.0,3,5.0,0.5505689709610511,0.0,63
1237,2,1,1,-0.8496482779171574,0.0,0,0.0,0.21303344218900908,0.52,63
75,3,1,1,0.9281364340668959,20.8,1040,4.9759519038076165,1.1131281855811213,0.24,63
1827,7,1,0,-1.0379728197150013,22.1,219,4.980861244019139,-0.01199024365901894,0.12,63
2123,5,1,0,-0.9255328853445368,4.1,18,5.0,-1.137108672899159,0.08,63
741,4,1,1,0.7259502483063693,14.0,294,4.989010989010988,0.4605594966218398,0.48,64
411,2,1,1,0.27875322738533215,31.0,33,5.0,-0.01199024365901894,0.0,64
507,2,1,1,-0.7846306139666804,10.8,175,4.994219653179191,-0.12450208658303295,0.0,64
171,0,0,1,-0.9255328853445368,6.5,10,5.0,-0.574549458279089,0.48,64
1594,3,1,1,-1.0379728197150013,17.2,1128,4.992837958818264,-0.01199024365901894,0.08,64
76,4,1,1,0.9281364340668959,21.4,848,4.989208633093525,2.463270300669289,0.24,64
1080,6,1,0,-1.2054881958185868,42.5,509,4.976331360946745,-0.687061301203103,0.48,64
2031,4,1,0,0.6357339238057134,11.4,89,5.0,-0.01199024365901894,0.48,64
1232,2,1,0,-0.8496482779171574,80.0,0,0.0,-0.01199024365901894,0.24,65
365,5,1,0,0.27875322738533215,14.9,253,4.972222222222221,0.5505689709610511,0.52,65
68,4,1,0,0.9281364340668959,29.0,430,4.9901960784313735,1.000616342657107,0.6,65
1042,2,1,0,-1.2054881958185868,34.4,136,5.0,-1.362132358747187,0.0,65
471,5,1,1,-0.7846306139666804,6.3,5,5.0,-0.12450208658303295,0.72,65
137,3,1,1,-0.9255328853445368,10.0,1,5.0,-0.799573144127117,0.44,65
1984,3,1,1,1.8543931495998422,12.3,81,4.987179487179487,0.21303344218900908,0.36,65
929,2,1,0,0.9158276014138603,15.0,132,5.0,1.1131281855811213,0.36,65
1822,2,1,1,-1.0379728197150013,13.0,56,4.921568627450982,-1.249620515823173,0.48,65
110,4,1,0,-0.9255328853445368,0.0,1,5.0,-1.249620515823173,0.56,66
1013,2,1,1,-1.25396248309377,9.0,3,5.0,-0.9120849870511311,0.4,66
1515,2,1,1,-1.0379728197150013,9.7,337,4.930513595166163,1.1131281855811213,0.48,66
676,3,1,1,1.8543931495998422,23.1,678,4.985141158989599,0.8881044997330931,0.84,66
442,3,1,1,-0.7846306139666804,14.6,36,5.0,-0.462037615355075,0.84,66
321,6,1,0,0.27875322738533215,35.4,732,4.998601398601399,-0.2415144032240074,0.6,66
1187,3,1,1,-0.8496482779171574,10.7,15,5.0,-1.0245968299751451,0.96,66
1934,4,1,1,0.6357339238057134,23.4,240,4.978813559322034,2.1257347718972475,0.0,66
34,9,1,1,0.9281364340668959,32.0,265,4.9884615384615385,4.375971630377527,0.32,66
443,2,1,1,-0.7846306139666804,0.0,0,0.0,-1.137108672899159,0.72,67
1935,5,1,0,0.6357339238057134,15.4,1244,4.9909315746084095,0.7755926568090792,0.2,67
1014,9,1,1,-1.19640415164298,52.1,167,4.993589743589744,-1.137108672899159,0.36,67
1189,4,1,1,-0.849647258420382,14.9,330,4.984276729559748,-0.349525772431061,0.0,67
44,3,1,1,0.9281364340668959,29.8,926,4.984162895927602,3.2508532011373874,0.12,67
322,4,1,1,0.27875322738533215,22.1,426,5.0,1.2256400285051352,0.2,67
1649,2,1,1,-0.8651566870152045,11.6,306,4.943609022556392,-1.362132358747187,0.84,67
787,2,1,1,0.7259502483063693,10.8,27,5.0,-0.349525772431061,0.44,67
111,2,0,1,-0.9255328853445368,16.1,543,4.964944649446495,0.5505689709610511,0.36,67
2029,5,1,1,0.6357339238057134,9.5,20,5.0,0.21303344218900908,0.0,68
1079,2,1,1,-1.2054881958185868,42.0,0,0.0,-0.349525772431061,0.0,68
74,4,1,1,0.9281364340668959,11.6,163,4.965277777777779,1.1120030671518808,0.32,68
1734,2,1,1,-0.565033238237373,20.4,543,4.960474308300396,-1.249620515823173,0.6,68
170,4,1,1,-0.2114000960816504,9.3,11,4.818181818181818,-0.12450208658303295,0.48,68
861,2,1,0,0.7259502483063693,11.7,940,4.953846153846154,-0.01199024365901894,0.24,68
1283,3,1,0,-0.8496482779171574,13.6,135,4.99236641221374,1.7881992431252052,0.96,68
409,3,1,1,0.27875322738533215,13.0,4,5.0,-0.01199024365901894,0.48,68
506,4,0,0,-0.7846306139666804,5.5,6,5.0,-0.462037615355075,0.12,68
1056,2,1,1,-1.2054881958185868,25.0,0,0.0,-0.687061301203103,0.52,69
383,0,0,1,0.27875322738533215,24.7,641,4.9983844911147015,0.3255452851130231,0.0,69
150,4,1,1,-0.9255328853445368,0.0,0,0.0,-1.137108672899159,0.48,69
484,4,1,1,-1.1740520504429195,16.0,14,5.0,-0.687061301203103,0.52,69
1251,3,1,0,-0.8496482779171574,10.8,36,5.0,0.21303344218900908,0.48,69
2002,4,1,0,0.6357339238057134,16.0,564,4.979742173112339,0.5505689709610511,0.44,69
25,3,1,1,1.1095534865533514,16.2,20,5.0,1.6756874002011912,0.52,69
845,1,1,1,1.8543931495998422,7.4,566,4.896797153024911,-0.23701392950704697,0.68,69
1717,3,1,1,-0.565033238237373,102.7,189,4.994565217391305,-0.687061301203103,0.44,69
851,3,1,0,0.9158276014138603,25.1,1480,4.992329149232915,0.4380571280370371,0.6,70
391,3,1,0,0.27875322738533215,17.8,48,5.0,0.21303344218900908,0.48,70
2010,2,1,1,0.6357339238057134,19.9,753,4.990424076607386,0.3255452851130231,0.72,70
158,1,1,0,-0.9255328853445368,3.0,4,5.0,-0.23701392950704697,0.56,70
1723,3,1,0,-1.0379728197150013,26.7,3600,4.991228070175438,-0.01199024365901894,0.48,70
1064,2,1,1,-1.2054881958185868,16.5,131,4.991596638655461,-0.462037615355075,0.48,70
1261,3,1,1,-0.8496482779171574,12.0,87,4.9523809523809526,-0.574549458279089,0.92,70
492,3,1,1,-0.7846306139666804,10.2,14,5.0,-0.349525772431061,0.0,70
70,7,1,0,0.9281364340668959,17.3,50,4.958333333333333,0.3255452851130231,0.48,70
62,3,1,1,0.9281364340668959,21.7,4,5.0,0.8881044997330931,0.68,71
1698,4,1,0,0.10050792763096117,14.2,76,5.0,0.8881044997330931,0.12,71
363,2,1,1,0.27875322738533215,14.5,116,4.948453608247423,-0.9120849870511311,0.08,71
1040,4,1,0,-1.19640415164298,4.0,7,4.714285714285714,-1.362132358747187,0.48,71
1982,6,1,1,0.6357339238057134,17.0,1345,4.937128292268478,1.6756874002011912,0.6,71
469,3,1,1,-0.7846306139666804,9.0,2,5.0,-0.574549458279089,0.96,71
135,4,1,0,-0.2114000960816504,23.5,25,5.0,0.3255452851130231,0.6,71
1230,3,1,1,-0.8496482779171574,30.8,48,4.930232558139535,-0.687061301203103,0.52,71
1975,2,1,0,0.6357339238057134,6.5,2,5.0,-0.12450208658303295,0.08,72
1035,2,1,0,-1.2054881958185868,36.5,26,5.0,-0.799573144127117,0.32,72
55,5,1,0,0.9281364340668959,8.5,11,4.888888888888889,0.6619556954558248,0.2,72
131,4,1,0,-0.9255328853445368,8.7,28,5.0,-1.362132358747187,0.2,72
464,3,1,1,-0.7846306139666804,0.0,0,0.0,-0.349525772431061,0.4,72
1812,4,1,1,-0.8668150039088479,14.1,34,4.970588235294118,-0.01199024365901894,0.96,72
923,3,0,1,0.9158276014138603,19.5,395,4.976315789473684,0.8881044997330931,0.44,72
356,4,1,1,0.27875322738533215,17.8,50,4.97872340425532,-0.349525772431061,0.32,72
1224,3,1,1,-0.8496482779171574,9.5,34,4.96969696969697,-0.630805379741096,0.16,72
539,2,1,0,1.8543931495998422,11.8,287,4.89811320754717,-0.9120849870511311,0.4,73
2164,3,1,1,0.6357339238057134,11.4,54,4.962264150943397,2.800805829441331,0.12,73
1145,3,1,1,-0.849647258420382,13.5,17,5.0,0.5505689709610511,0.96,73
418,3,1,0,-0.7846306139666804,24.0,3,5.0,-0.574549458279089,39.32,73
990,3,1,0,-1.25396248309377,15.2,23,5.0,-1.362132358747187,0.0,73
90,2,1,1,-0.9255328853445368,3.0,4,5.0,-0.12450208658303295,0.72,73
2151,1,1,1,-0.565033238237373,14.3,60,5.0,-1.587156044595215,0.08,73
23,4,1,1,0.9281364340668959,0.0,0,0.0,2.800805829441331,0.16,73
276,2,1,0,0.27875322738533215,6.3,27,4.958333333333333,-1.249620515823173,0.12,73
1049,4,1,1,-1.2054881958185868,7.2,139,4.956834532374101,-0.462037615355075,0.76,74
86,4,1,1,0.9281364340668959,9.5,51,5.0,1.3381518714291492,0.72,74
1835,3,1,1,-1.0379728197150013,13.6,23,5.0,-0.23701392950704697,0.24,74
940,3,1,1,1.8543931495998422,16.2,58,4.963636363636363,-0.349525772431061,0.68,74
1995,2,1,0,0.6357339238057134,17.1,472,4.95021645021645,0.21303344218900908,0.36,74
375,4,1,1,0.27875322738533215,15.4,10,4.9,0.3255452851130231,0.48,74
